1.425857199999999914e+01,1.250000000000000000e+02
1.425914799999999971e+01,1.240000000000000000e+02
1.425972399999999851e+01,1.240000000000000000e+02
1.426030800000000021e+01,1.240000000000000000e+02
1.426089599999999891e+01,1.230000000000000000e+02
1.426147199999999948e+01,1.230000000000000000e+02
1.426365999999999978e+01,1.210000000000000000e+02
1.426729999999999876e+01,1.190000000000000000e+02
1.427093999999999951e+01,1.170000000000000000e+02
1.427458399999999905e+01,1.140000000000000000e+02
1.427821999999999925e+01,1.120000000000000000e+02
1.428186000000000000e+01,1.100000000000000000e+02
1.428549999999999898e+01,1.070000000000000000e+02
1.428913999999999973e+01,1.050000000000000000e+02
1.429277999999999871e+01,1.020000000000000000e+02
1.429641999999999946e+01,1.000000000000000000e+02
1.430006000000000022e+01,9.800000000000000000e+01
1.430344000000000015e+01,9.500000000000000000e+01
1.430682000000000009e+01,9.300000000000000000e+01
1.431020000000000003e+01,9.100000000000000000e+01
1.431357999999999997e+01,8.900000000000000000e+01
1.431695999999999991e+01,8.600000000000000000e+01
1.432033999999999985e+01,8.400000000000000000e+01
1.432372399999999857e+01,8.200000000000000000e+01
1.432709999999999972e+01,8.000000000000000000e+01
1.433047999999999966e+01,7.800000000000000000e+01
1.433385999999999960e+01,7.500000000000000000e+01
1.433723999999999954e+01,7.300000000000000000e+01
1.434061999999999948e+01,7.100000000000000000e+01
1.434399999999999942e+01,6.900000000000000000e+01
1.434737999999999936e+01,6.600000000000000000e+01
1.435075999999999929e+01,6.400000000000000000e+01
1.435413999999999923e+01,6.200000000000000000e+01
1.435752399999999973e+01,6.000000000000000000e+01
1.436091599999999957e+01,5.700000000000000000e+01
1.436427999999999905e+01,5.500000000000000000e+01
1.436765999999999899e+01,5.300000000000000000e+01
1.437103999999999893e+01,5.100000000000000000e+01
1.437441999999999886e+01,4.900000000000000000e+01
1.437779999999999880e+01,4.600000000000000000e+01
1.438117999999999874e+01,4.400000000000000000e+01
1.438455999999999868e+01,4.200000000000000000e+01
1.438793999999999862e+01,4.000000000000000000e+01
1.439131999999999856e+01,3.800000000000000000e+01
1.439469999999999850e+01,3.600000000000000000e+01
1.439808000000000021e+01,3.400000000000000000e+01
1.440146000000000015e+01,3.200000000000000000e+01
1.440484000000000009e+01,2.900000000000000000e+01
1.440822000000000003e+01,2.700000000000000000e+01
1.441159999999999997e+01,2.500000000000000000e+01
1.441497999999999990e+01,2.300000000000000000e+01
1.441835999999999984e+01,2.100000000000000000e+01
1.442173999999999978e+01,1.900000000000000000e+01
1.442511999999999972e+01,1.700000000000000000e+01
1.442849999999999966e+01,1.500000000000000000e+01
1.443187999999999960e+01,1.300000000000000000e+01
1.443525999999999954e+01,1.100000000000000000e+01
1.443863999999999947e+01,9.000000000000000000e+00
1.444175999999999860e+01,7.000000000000000000e+00
1.444487999999999950e+01,5.000000000000000000e+00
1.444799999999999862e+01,4.000000000000000000e+00
1.445111999999999952e+01,2.000000000000000000e+00
1.445423999999999864e+01,0.000000000000000000e+00
1.445735999999999954e+01,-2.000000000000000000e+00
1.446073999999999948e+01,-4.000000000000000000e+00
1.446411999999999942e+01,-5.000000000000000000e+00
1.446749999999999936e+01,-7.000000000000000000e+00
1.447087999999999930e+01,-9.000000000000000000e+00
1.447426399999999980e+01,-1.100000000000000000e+01
1.447789999999999999e+01,-1.300000000000000000e+01
